m,I,V_ub
70,820,510.776
70,830,501.795
70,840,492.972
70,850,484.304
70,860,475.788
70,870,467.422
70,880,459.203
70,890,451.129
70,900,443.197
70,910,435.404
70,920,427.748
70,930,420.227
70,940,412.838
70,950,405.579
70,960,398.448
70,970,391.442
70,980,384.559
70,990,377.797
70,1000,371.154
71,50,2002.8
71,60,1967.75
71,70,1933.31
71,80,1899.48
71,90,1866.23
71,100,1833.57
71,110,1801.48
71,120,1769.96
71,130,1738.98
71,140,1708.55
71,150,1678.64
71,160,1649.27
71,170,1620.4
71,180,1592.04
71,190,1564.18
71,200,1536.81
71,210,1509.91
71,220,1483.49
71,230,1457.52
71,240,1432.02
71,250,1406.95
71,260,1382.33
71,270,1358.14
71,280,1334.37
71,290,1311.02
71,300,1288.07
71,310,1265.53
71,320,1243.38
71,330,1221.62
71,340,1200.24
71,350,1179.24
71,360,1158.6
71,370,1138.32
71,380,1118.4
71,390,1098.83
71,400,1079.6
71,410,1060.7
71,420,1042.14
71,430,1023.9
71,440,1005.98
71,450,988.376
71,460,971.078
71,470,954.084
71,480,937.386
71,490,920.981
71,500,904.863
71,510,889.027
71,520,873.468
71,530,858.181
71,540,843.162
71,550,828.406
71,560,813.908
71,570,799.664
71,580,785.669
71,590,771.919
71,600,758.41
71,610,745.137
71,620,732.096
71,630,719.284
71,640,706.696
71,650,694.328
71,660,682.176
71,670,670.238
71,680,658.508
71,690,646.983
71,700,635.66
71,710,624.536
71,720,613.606
71,730,602.867
71,740,592.316
71,750,581.95
71,760,571.765
71,770,561.759
71,780,551.927
71,790,542.268
71,800,532.778
71,810,523.454
71,820,514.293
71,830,505.292
71,840,496.449
71,850,487.761
71,860,479.224
71,870,470.837
71,880,462.597
71,890,454.501
71,900,446.547
71,910,438.732
71,920,431.054
71,930,423.51
71,940,416.098
71,950,408.816
71,960,401.661
71,970,394.632
71,980,387.725
71,990,380.94
71,1000,374.273
72,50,2003.62
72,60,1968.72
72,70,1934.42
72,80,1900.72
72,90,1867.61
72,100,1835.08
72,110,1803.11
72,120,1771.7
72,130,1740.84
72,140,1710.51
72,150,1680.71
72,160,1651.44
72,170,1622.67
72,180,1594.4
72,190,1566.62
72,200,1539.33
72,210,1512.52
72,220,1486.17
72,230,1460.28
72,240,1434.84
72,250,1409.85
72,260,1385.29
72,270,1361.15
72,280,1337.44
72,290,1314.14
72,300,1291.25
72,310,1268.76
72,320,1246.65
72,330,1224.94
72,340,1203.6
72,350,1182.63
72,360,1162.03
72,370,1141.79
72,380,1121.9
72,390,1102.35
72,400,1083.15
72,410,1064.28
72,420,1045.74
72,430,1027.52
72,440,1009.62
72,450,992.035
72,460,974.754
72,470,957.773
72,480,941.089
72,490,924.694
72,500,908.586
72,510,892.758
72,520,877.206
72,530,861.925
72,540,846.91
72,550,832.156
72,560,817.66
72,570,803.416
72,580,789.42
72,590,775.668
72,600,762.156
72,610,748.879
72,620,735.833
72,630,723.015
72,640,710.42
72,650,698.044
72,660,685.884
72,670,673.935
72,680,662.195
72,690,650.66
72,700,639.325
72,710,628.188
72,720,617.244
72,730,606.492
72,740,595.927
72,750,585.545
72,760,575.345
72,770,565.322
72,780,555.474
72,790,545.798
72,800,536.29
72,810,526.947
72,820,517.768
72,830,508.748
72,840,499.886
72,850,491.177
72,860,482.621
72,870,474.213
72,880,465.953
72,890,457.835
72,900,449.86
72,910,442.023
72,920,434.323
72,930,426.757
72,940,419.323
72,950,412.018
72,960,404.84
72,970,397.788
72,980,390.858
72,990,384.05
72,1000,377.359
73,50,2004.43
73,60,1969.67
73,70,1935.52
73,80,1901.95
73,90,1868.97
73,100,1836.56
73,110,1804.71
73,120,1773.42
73,130,1742.66
73,140,1712.44
73,150,1682.75
73,160,1653.57
73,170,1624.89
73,180,1596.71
73,190,1569.03
73,200,1541.82
73,210,1515.08
73,220,1488.81
73,230,1462.99
73,240,1437.62
73,250,1412.69
73,260,1388.19
73,270,1364.12
73,280,1340.46
73,290,1317.22
73,300,1294.38
73,310,1271.93
73,320,1249.87
73,330,1228.2
73,340,1206.9
73,350,1185.97
73,360,1165.41
73,370,1145.2
73,380,1125.34
73,390,1105.82
73,400,1086.65
73,410,1067.8
73,420,1049.29
73,430,1031.09
73,440,1013.21
73,450,995.641
73,460,978.375
73,470,961.409
73,480,944.737
73,490,928.354
73,500,912.256
73,510,896.436
73,520,880.891
73,530,865.615
73,540,850.605
73,550,835.854
73,560,821.36
73,570,807.116
73,580,793.12
73,590,779.366
73,600,765.851
73,610,752.571
73,620,739.52
73,630,726.696
73,640,714.094
73,650,701.711
73,660,689.543
73,670,677.585
73,680,665.835
73,690,654.289
73,700,642.943
73,710,631.794
73,720,620.838
73,730,610.072
73,740,599.492
73,750,589.096
73,760,578.881
73,770,568.842
73,780,558.978
73,790,549.285
73,800,539.759
73,810,530.399
73,820,521.202
73,830,512.164
73,840,503.282
73,850,494.555
73,860,485.978
73,870,477.551
73,880,469.27
73,890,461.132
73,900,453.136
73,910,445.278
73,920,437.556
73,930,429.968
73,940,422.512
73,950,415.185
73,960,407.986
73,970,400.911
73,980,393.959
73,990,387.127
73,1000,380.414
74,50,2005.22
74,60,1970.61
74,70,1936.59
74,80,1903.16
74,90,1870.3
74,100,1838.01
74,110,1806.28
74,120,1775.1
74,130,1744.46
74,140,1714.34
74,150,1684.75
74,160,1655.66
74,170,1627.08
74,180,1598.99
74,190,1571.39
74,200,1544.26
74,210,1517.6
74,220,1491.4
74,230,1465.66
74,240,1440.35
74,250,1415.49
74,260,1391.05
74,270,1367.04
74,280,1343.44
74,290,1320.25
74,300,1297.45
74,310,1275.06
74,320,1253.04
74,330,1231.41
74,340,1210.15
74,350,1189.26
74,360,1168.73
74,370,1148.56
74,380,1128.73
74,390,1109.24
74,400,1090.09
74,410,1071.27
74,420,1052.78
74,430,1034.61
74,440,1016.75
74,450,999.193
74,460,981.944
74,470,964.992
74,480,948.333
74,490,931.962
74,500,915.873
74,510,900.062
74,520,884.524
74,530,869.254
74,540,854.248
74,550,839.501
74,560,825.008
74,570,810.766
74,580,796.77
74,590,783.015
74,600,769.497
74,610,756.213
74,620,743.158
74,630,730.329
74,640,717.721
74,650,705.331
74,660,693.155
74,670,681.188
74,680,669.429
74,690,657.872
74,700,646.515
74,710,635.354
74,720,624.386
74,730,613.607
74,740,603.014
74,750,592.604
74,760,582.374
74,770,572.32
74,780,562.44
74,790,552.73
74,800,543.188
74,810,533.811
74,820,524.596
74,830,515.539
74,840,506.64
74,850,497.893
74,860,489.298
74,870,480.851
74,880,472.55
74,890,464.392
74,900,456.375
74,910,448.497
74,920,440.754
74,930,433.145
74,940,425.668
74,950,418.319
74,960,411.098
74,970,404.001
74,980,397.026
74,990,390.172
74,1000,383.437
75,50,2006
75,60,1971.53
75,70,1937.64
75,80,1904.34
75,90,1871.61
75,100,1839.44
75,110,1807.83
75,120,1776.76
75,130,1746.22
75,140,1716.21
75,150,1686.71
75,160,1657.72
75,170,1629.23
75,180,1601.23
75,190,1573.71
75,200,1546.66
75,210,1520.08
75,220,1493.95
75,230,1468.28
75,240,1443.04
75,250,1418.24
75,260,1393.87
75,270,1369.91
75,280,1346.37
75,290,1323.23
75,300,1300.48
75,310,1278.13
75,320,1256.17
75,330,1234.58
75,340,1213.36
75,350,1192.5
75,360,1172.01
75,370,1151.86
75,380,1132.07
75,390,1112.61
75,400,1093.49
75,410,1074.69
75,420,1056.22
75,430,1038.07
75,440,1020.23
75,450,1002.7
75,460,985.462
75,470,968.525
75,480,951.879
75,490,935.519
75,500,919.44
75,510,903.638
75,520,888.107
75,530,872.843
75,540,857.842
75,550,843.098
75,560,828.608
75,570,814.367
75,580,800.37
75,590,786.614
75,600,773.095
75,610,759.808
75,620,746.749
75,630,733.915
75,640,721.301
75,650,708.904
75,660,696.72
75,670,684.746
75,680,672.977
75,690,661.411
75,700,650.043
75,710,638.871
75,720,627.891
75,730,617.099
75,740,606.493
75,750,596.069
75,760,585.825
75,770,575.756
75,780,565.861
75,790,556.135
75,800,546.577
75,810,537.183
75,820,527.951
75,830,518.877
75,840,509.959
75,850,501.194
75,860,492.58
75,870,484.114
75,880,475.794
75,890,467.617
75,900,459.58
75,910,451.681
75,920,443.918
75,930,436.288
75,940,428.79
75,950,421.42
75,960,414.177
75,970,407.059
75,980,400.063
75,990,393.187
75,1000,386.429
76,50,2006.77
76,60,1972.43
76,70,1938.68
76,80,1905.5
76,90,1872.9
76,100,1840.85
76,110,1809.35
76,120,1778.39
76,130,1747.96
76,140,1718.04
76,150,1688.65
76,160,1659.75
76,170,1631.35
76,180,1603.43
76,190,1576
76,200,1549.03
76,210,1522.52
76,220,1496.47
76,230,1470.86
76,240,1445.69
76,250,1420.95
76,260,1396.64
76,270,1372.74
76,280,1349.25
76,290,1326.16
76,300,1303.47
76,310,1281.16
76,320,1259.24
76,330,1237.69
76,340,1216.51
76,350,1195.7
76,360,1175.23
76,370,1155.12
76,380,1135.36
76,390,1115.93
76,400,1096.83
76,410,1078.07
76,420,1059.62
76,430,1041.49
76,440,1023.66
76,450,1006.15
76,460,988.93
76,470,972.008
76,480,955.375
76,490,939.027
76,500,922.958
76,510,907.165
76,520,891.641
76,530,876.384
76,540,861.387
76,550,846.647
76,560,832.159
76,570,817.92
76,580,803.924
76,590,790.167
76,600,776.646
76,610,763.356
76,620,750.293
76,630,737.455
76,640,724.835
76,650,712.432
76,660,700.241
76,670,688.259
76,680,676.481
76,690,664.905
76,700,653.528
76,710,642.345
76,720,631.353
76,730,620.549
76,740,609.93
76,750,599.493
76,760,589.235
76,770,579.152
76,780,569.242
76,790,559.501
76,800,549.927
76,810,540.517
76,820,531.267
76,830,522.176
76,840,513.241
76,850,504.458
76,860,495.826
76,870,487.342
76,880,479.002
76,890,470.806
76,900,462.749
76,910,454.831
76,920,447.048
76,930,439.398
76,940,431.879
76,950,424.489
76,960,417.225
76,970,410.086
76,980,403.068
76,990,396.171
76,1000,389.392
77,50,2007.52
77,60,1973.32
77,70,1939.7
77,80,1906.65
77,90,1874.16
77,100,1842.23
77,110,1810.84
77,120,1779.99
77,130,1749.66
77,140,1719.85
77,150,1690.55
77,160,1661.74
77,170,1633.43
77,180,1605.6
77,190,1578.24
77,200,1551.35
77,210,1524.92
77,220,1498.94
77,230,1473.4
77,240,1448.3
77,250,1423.62
77,260,1399.36
77,270,1375.52
77,280,1352.09
77,290,1329.05
77,300,1306.4
77,310,1284.15
77,320,1262.27
77,330,1240.76
77,340,1219.62
77,350,1198.84
77,360,1178.41
77,370,1158.34
77,380,1138.6
77,390,1119.2
77,400,1100.13
77,410,1081.39
77,420,1062.96
77,430,1044.85
77,440,1027.05
77,450,1009.55
77,460,992.35
77,470,975.442
77,480,958.822
77,490,942.486
77,500,926.428
77,510,910.643
77,520,895.128
77,530,879.876
77,540,864.885
77,550,850.149
77,560,835.664
77,570,821.426
77,580,807.43
77,590,793.673
77,600,780.151
77,610,766.858
77,620,753.793
77,630,740.949
77,640,728.325
77,650,715.916
77,660,703.718
77,670,691.728
77,680,679.942
77,690,668.357
77,700,656.97
77,710,645.776
77,720,634.773
77,730,623.958
77,740,613.327
77,750,602.877
77,760,592.605
77,770,582.508
77,780,572.584
77,790,562.828
77,800,553.238
77,810,543.812
77,820,534.547
77,830,525.439
77,840,516.487
77,850,507.687
77,860,499.037
77,870,490.534
77,880,482.176
77,890,473.961
77,900,465.885
77,910,457.948
77,920,450.145
77,930,442.475
77,940,434.937
77,950,427.526
77,960,420.242
77,970,413.082
77,980,406.044
77,990,399.125
77,1000,392.325
78,50,2008.26
78,60,1974.19
78,70,1940.7
78,80,1907.77
78,90,1875.41
78,100,1843.59
78,110,1812.31
78,120,1781.57
78,130,1751.34
78,140,1721.63
78,150,1692.42
78,160,1663.71
78,170,1635.48
78,180,1607.73
78,190,1580.46
78,200,1553.64
78,210,1527.29
78,220,1501.37
78,230,1475.9
78,240,1450.86
78,250,1426.25
78,260,1402.05
78,270,1378.26
78,280,1354.88
78,290,1331.89
78,300,1309.3
78,310,1287.09
78,320,1265.25
78,330,1243.78
78,340,1222.68
78,350,1201.94
78,360,1181.55
78,370,1161.5
78,380,1141.8
78,390,1122.42
78,400,1103.38
78,410,1084.66
78,420,1066.26
78,430,1048.17
78,440,1030.39
78,450,1012.91
78,460,995.722
78,470,978.829
78,480,962.223
78,490,945.898
78,500,929.85
78,510,914.075
78,520,898.567
78,530,883.323
78,540,868.336
78,550,853.605
78,560,839.123
78,570,824.886
78,580,810.892
78,590,797.135
78,600,783.611
78,610,770.316
78,620,757.247
78,630,744.4
78,640,731.771
78,650,719.356
78,660,707.152
78,670,695.155
78,680,683.361
78,690,671.767
78,700,660.37
78,710,649.167
78,720,638.153
78,730,627.327
78,740,616.684
78,750,606.221
78,760,595.936
78,770,585.826
78,780,575.887
78,790,566.117
78,800,556.512
78,810,547.071
78,820,537.789
78,830,528.665
78,840,519.696
78,850,510.879
78,860,502.212
78,870,493.692
78,880,485.316
78,890,477.082
78,900,468.988
78,910,461.032
78,920,453.21
78,930,445.521
78,940,437.962
78,950,430.532
78,960,423.228
78,970,416.048
78,980,408.989
78,990,402.05
78,1000,395.229
79,50,2008.99
79,60,1975.05
79,70,1941.68
79,80,1908.88
79,90,1876.63
79,100,1844.93
79,110,1813.76
79,120,1783.12
79,130,1752.99
79,140,1723.38
79,150,1694.26
79,160,1665.64
79,170,1637.5
79,180,1609.83
79,190,1582.64
79,200,1555.9
79,210,1529.61
79,220,1503.77
79,230,1478.37
79,240,1453.39
79,250,1428.84
79,260,1404.7
79,270,1380.97
79,280,1357.63
79,290,1334.7
79,300,1312.15
79,310,1289.98
79,320,1268.19
79,330,1246.76
79,340,1225.7
79,350,1204.99
79,360,1184.64
79,370,1164.62
79,380,1144.95
79,390,1125.6
79,400,1106.59
79,410,1087.89
79,420,1069.51
79,430,1051.44
79,440,1033.68
79,450,1016.22
79,460,999.049
79,470,982.171
79,480,965.578
79,490,949.265
79,500,933.228
79,510,917.461
79,520,901.961
79,530,886.723
79,540,871.743
79,550,857.015
79,560,842.537
79,570,828.303
79,580,814.309
79,590,800.552
79,600,787.027
79,610,773.731
79,620,760.659
79,630,747.808
79,640,735.175
79,650,722.754
79,660,710.544
79,670,698.54
79,680,686.738
79,690,675.136
79,700,663.731
79,710,652.517
79,720,641.493
79,730,630.656
79,740,620.001
79,750,609.527
79,760,599.229
79,770,589.106
79,780,579.153
79,790,569.369
79,800,559.75
79,810,550.293
79,820,540.996
79,830,531.857
79,840,522.871
79,850,514.038
79,860,505.353
79,870,496.816
79,880,488.422
79,890,480.171
79,900,472.059
79,910,464.084
79,920,456.243
79,930,448.535
79,940,440.958
79,950,433.508
79,960,426.184
79,970,418.984
79,980,411.906
79,990,404.947
79,1000,398.105
80,50,2009.71
80,60,1975.9
80,70,1942.65
80,80,1909.97
80,90,1877.84
80,100,1846.24
80,110,1815.18
80,120,1784.64
80,130,1754.62
80,140,1725.1
80,150,1696.07
80,160,1667.54
80,170,1639.48
80,180,1611.9
80,190,1584.78
80,200,1558.12
80,210,1531.9
80,220,1506.13
80,230,1480.79
80,240,1455.88
80,250,1431.38
80,260,1407.3
80,270,1383.63
80,280,1360.35
80,290,1337.46
80,300,1314.96
80,310,1292.84
80,320,1271.08
80,330,1249.7
80,340,1228.67
80,350,1208
80,360,1187.68
80,370,1167.7
80,380,1148.05
80,390,1128.74
80,400,1109.75
80,410,1091.08
80,420,1072.72
80,430,1054.67
80,440,1036.93
80,450,1019.48
80,460,1002.33
80,470,985.467
80,480,968.887
80,490,952.587
80,500,936.56
80,510,920.803
80,520,905.311
80,530,890.08
80,540,875.105
80,550,860.382
80,560,845.907
80,570,831.675
80,580,817.683
80,590,803.926
80,600,790.401
80,610,777.103
80,620,764.029
80,630,751.175
80,640,738.537
80,650,726.111
80,660,713.895
80,670,701.884
80,680,690.076
80,690,678.466
80,700,667.051
80,710,655.828
80,720,644.795
80,730,633.947
80,740,623.281
80,750,612.795
80,760,602.485
80,770,592.349
80,780,582.383
80,790,572.585
80,800,562.951
80,810,553.48
80,820,544.168
80,830,535.013
80,840,526.012
80,850,517.162
80,860,508.461
80,870,499.907
80,880,491.496
80,890,483.227
80,900,475.097
80,910,467.104
80,920,459.245
80,930,451.519
80,940,443.923
80,950,436.454
80,960,429.111
80,970,421.891
80,980,414.793
80,990,407.815
80,1000,400.954
81,50,2010.41
81,60,1976.73
81,70,1943.61
81,80,1911.04
81,90,1879.02
81,100,1847.54
81,110,1816.58
81,120,1786.14
81,130,1756.22
81,140,1726.79
81,150,1697.86
81,160,1669.41
81,170,1641.44
81,180,1613.94
81,190,1586.89
81,200,1560.3
81,210,1534.16
81,220,1508.46
81,230,1483.18
81,240,1458.33
81,250,1433.9
81,260,1409.87
81,270,1386.25
81,280,1363.02
81,290,1340.18
81,300,1317.73
81,310,1295.65
81,320,1273.94
81,330,1252.59
81,340,1231.61
81,350,1210.97
81,360,1190.68
81,370,1170.73
81,380,1151.11
81,390,1131.83
81,400,1112.86
81,410,1094.22
81,420,1075.88
81,430,1057.86
81,440,1040.13
81,450,1022.7
81,460,1005.57
81,470,988.72
81,480,972.154
81,490,955.865
81,500,939.849
81,510,924.102
81,520,908.618
81,530,893.394
81,540,878.425
81,550,863.707
81,560,849.235
81,570,835.006
81,580,821.015
81,590,807.259
81,600,793.733
81,610,780.434
81,620,767.357
81,630,754.5
81,640,741.858
81,650,729.428
81,660,717.206
81,670,705.189
81,680,693.374
81,690,681.756
81,700,670.333
81,710,659.101
81,720,648.058
81,730,637.2
81,740,626.523
81,750,616.026
81,760,605.704
81,770,595.555
81,780,585.576
81,790,575.765
81,800,566.118
81,810,556.632
81,820,547.306
81,830,538.136
81,840,529.119
81,850,520.253
81,860,511.536
81,870,502.965
81,880,494.538
81,890,486.252
81,900,478.105
81,910,470.094
81,920,462.217
81,930,454.473
81,940,446.858
81,950,439.371
81,960,432.009
81,970,424.771
81,980,417.653
81,990,410.656
81,1000,403.775
82,50,2011.11
82,60,1977.55
82,70,1944.55
82,80,1912.1
82,90,1880.19
82,100,1848.81
82,110,1817.96
82,120,1787.62
82,130,1757.79
82,140,1728.46
82,150,1699.62
82,160,1671.25
82,170,1643.36
82,180,1615.94
82,190,1588.97
82,200,1562.46
82,210,1536.39
82,220,1510.75
82,230,1485.54
82,240,1460.75
82,250,1436.37
82,260,1412.4
82,270,1388.83
82,280,1365.66
82,290,1342.87
82,300,1320.46
82,310,1298.42
82,320,1276.75
82,330,1255.45
82,340,1234.5
82,350,1213.9
82,360,1193.64
82,370,1173.72
82,380,1154.14
82,390,1134.88
82,400,1115.94
82,410,1097.32
82,420,1079
82,430,1061
82,440,1043.29
82,450,1025.88
82,460,1008.76
82,470,991.93
82,480,975.377
82,490,959.101
82,500,943.096
82,510,927.358
82,520,911.883
82,530,896.666
82,540,881.703
82,550,866.989
82,560,852.521
82,570,838.295
82,580,824.306
82,590,810.55
82,600,797.024
82,610,783.724
82,620,770.646
82,630,757.785
82,640,745.14
82,650,732.705
82,660,720.478
82,670,708.456
82,680,696.633
82,690,685.008
82,700,673.577
82,710,662.337
82,720,651.284
82,730,640.416
82,740,629.729
82,750,619.22
82,760,608.887
82,770,598.726
82,780,588.735
82,790,578.911
82,800,569.25
82,810,559.751
82,820,550.41
82,830,541.225
82,840,532.193
82,850,523.312
82,860,514.58
82,870,505.993
82,880,497.549
82,890,489.246
82,900,481.082
82,910,473.054
82,920,465.16
82,930,457.397
82,940,449.764
82,950,442.259
82,960,434.879
82,970,427.622
82,980,420.486
82,990,413.469
82,1000,406.569
83,50,2011.79
83,60,1978.35
83,70,1945.47
83,80,1913.13
83,90,1881.34
83,100,1850.07
83,110,1819.32
83,120,1789.08
83,130,1759.34
83,140,1730.1
83,150,1701.35
83,160,1673.07
83,170,1645.26
83,180,1617.92
83,190,1591.02
83,200,1564.58
83,210,1538.58
83,220,1513
83,230,1487.86
83,240,1463.13
83,250,1438.81
83,260,1414.9
83,270,1391.38
83,280,1368.25
83,290,1345.51
83,300,1323.15
83,310,1301.16
83,320,1279.53
83,330,1258.26
83,340,1237.35
83,350,1216.78
83,360,1196.56
83,370,1176.67
83,380,1157.12
83,390,1137.88
83,400,1118.97
83,410,1100.37
83,420,1082.08
83,430,1064.1
83,440,1046.41
83,450,1029.02
83,460,1011.92
83,470,995.099
83,480,978.559
83,490,962.295
83,500,946.301
83,510,930.573
83,520,915.106
83,530,899.896
83,540,884.939
83,550,870.231
83,560,855.767
83,570,841.544
83,580,827.557
83,590,813.802
83,600,800.276
83,610,786.975
83,620,773.895
83,630,761.032
83,640,748.383
83,650,735.944
83,660,723.712
83,670,711.684
83,680,699.855
83,690,688.223
83,700,676.784
83,710,665.536
83,720,654.474
83,730,643.596
83,740,632.899
83,750,622.38
83,760,612.035
83,770,601.863
83,780,591.859
83,790,582.022
83,800,572.349
83,810,562.836
83,820,553.481
83,830,544.282
83,840,535.235
83,850,526.339
83,860,517.591
83,870,508.988
83,880,500.529
83,890,492.21
83,900,484.029
83,910,475.984
83,920,468.073
83,930,460.293
83,940,452.642
83,950,445.119
83,960,437.721
83,970,430.446
83,980,423.291
83,990,416.256
83,1000,409.338
84,50,2012.46
84,60,1979.14
84,70,1946.38
84,80,1914.16
84,90,1882.47
84,100,1851.3
84,110,1820.65
84,120,1790.51
84,130,1760.87
84,140,1731.72
84,150,1703.05
84,160,1674.86
84,170,1647.13
84,180,1619.86
84,190,1593.04
84,200,1566.67
84,210,1540.74
84,220,1515.23
84,230,1490.14
84,240,1465.47
84,250,1441.21
84,260,1417.35
84,270,1393.89
84,280,1370.81
84,290,1348.12
84,300,1325.8
84,310,1303.85
84,320,1282.27
84,330,1261.04
84,340,1240.16
84,350,1219.63
84,360,1199.44
84,370,1179.58
84,380,1160.06
84,390,1140.85
84,400,1121.96
84,410,1103.39
84,420,1085.12
84,430,1067.16
84,440,1049.49
84,450,1032.12
84,460,1015.03
84,470,998.227
84,480,981.701
84,490,965.449
84,500,949.466
84,510,933.747
84,520,918.289
84,530,903.087
84,540,888.136
84,550,873.433
84,560,858.973
84,570,844.753
84,580,830.768
84,590,817.014
84,600,803.489
84,610,790.187
84,620,777.105
84,630,764.24
84,640,751.588
84,650,739.146
84,660,726.909
84,670,714.875
84,680,703.04
84,690,691.401
84,700,679.955
84,710,668.698
84,720,657.628
84,730,646.741
84,740,636.034
84,750,625.504
84,760,615.149
84,770,604.965
84,780,594.95
84,790,585.101
84,800,575.414
84,810,565.888
84,820,556.52
84,830,547.307
84,840,538.246
84,850,529.335
84,860,520.572
84,870,511.954
84,880,503.479
84,890,495.143
84,900,486.946
84,910,478.885
84,920,470.957
84,930,463.16
84,940,455.493
84,950,447.952
84,960,440.536
84,970,433.243
84,980,426.071
84,990,419.017
84,1000,412.08
85,50,2013.12
85,60,1979.92
85,70,1947.27
85,80,1915.16
85,90,1883.58
85,100,1852.52
85,110,1821.97
85,120,1791.93
85,130,1762.38
85,140,1733.31
85,150,1704.73
85,160,1676.62
85,170,1648.97
85,180,1621.78
85,190,1595.04
85,200,1568.73
85,210,1542.86
85,220,1517.42
85,230,1492.4
85,240,1467.79
85,250,1443.58
85,260,1419.78
85,270,1396.36
85,280,1373.34
85,290,1350.69
85,300,1328.42
85,310,1306.51
85,320,1284.97
85,330,1263.78
85,340,1242.94
85,350,1222.44
85,360,1202.28
85,370,1182.46
85,380,1162.96
85,390,1143.78
85,400,1124.92
85,410,1106.37
85,420,1088.12
85,430,1070.18
85,440,1052.53
85,450,1035.17
85,460,1018.1
85,470,1001.31
85,480,984.803
85,490,968.563
85,500,952.591
85,510,936.882
85,520,921.433
85,530,906.238
85,540,891.294
85,550,876.596
85,560,862.14
85,570,847.923
85,580,833.941
85,590,820.189
85,600,806.663
85,610,793.361
85,620,780.278
85,630,767.411
85,640,754.756
85,650,742.31
85,660,730.069
85,670,718.03
85,680,706.189
85,690,694.544
85,700,683.091
85,710,671.826
85,720,660.747
85,730,649.851
85,740,639.135
85,750,628.595
85,760,618.23
85,770,608.035
85,780,598.008
85,790,588.147
85,800,578.448
85,810,568.909
85,820,559.527
85,830,550.3
85,840,541.226
85,850,532.301
85,860,523.523
85,870,514.89
85,880,506.399
85,890,498.048
85,900,489.835
85,910,481.758
85,920,473.813
85,930,466
85,940,458.315
85,950,450.758
85,960,443.324
85,970,436.014
85,980,428.824
85,990,421.752
85,1000,414.797
86,50,2013.77
86,60,1980.69
86,70,1948.16
86,80,1916.15
86,90,1884.68
86,100,1853.72
86,110,1823.27
86,120,1793.32
86,130,1763.86
86,140,1734.88
86,150,1706.39
86,160,1678.36
86,170,1650.79
86,180,1623.67
86,190,1597
86,200,1570.76
86,210,1544.96
86,220,1519.58
86,230,1494.62
86,240,1470.07
86,250,1445.92
86,260,1422.17
86,270,1398.81
86,280,1375.83
86,290,1353.23
86,300,1331
86,310,1309.13
86,320,1287.63
86,330,1266.48
86,340,1245.67
86,350,1225.21
86,360,1205.09
86,370,1185.29
86,380,1165.82
86,390,1146.67
86,400,1127.83
86,410,1109.31
86,420,1091.08
86,430,1073.16
86,440,1055.53
86,450,1038.19
86,460,1021.14
86,470,1004.36
86,480,987.866
86,490,971.639
86,500,955.678
86,510,939.979
86,520,924.538
86,530,909.351
86,540,894.413
86,550,879.721
86,560,865.27
86,570,851.056
86,580,837.076
86,590,823.326
86,600,809.801
86,610,796.499
86,620,783.415
86,630,770.546
86,640,757.888
86,650,745.438
86,660,733.193
86,670,721.149
86,680,709.303
86,690,697.651
86,700,686.191
86,710,674.919
86,720,663.833
86,730,652.928
86,740,642.202
86,750,631.653
86,760,621.277
86,770,611.071
86,780,601.034
86,790,591.16
86,800,581.45
86,810,571.898
86,820,562.504
86,830,553.264
86,840,544.175
86,850,535.236
86,860,526.444
86,870,517.796
86,880,509.29
86,890,500.924
86,900,492.696
86,910,484.602
86,920,476.642
86,930,468.812
86,940,461.111
86,950,453.537
86,960,446.086
86,970,438.759
86,980,431.551
86,990,424.462
86,1000,417.49
87,50,2014.41
87,60,1981.45
87,70,1949.03
87,80,1917.13
87,90,1885.76
87,100,1854.9
87,110,1824.55
87,120,1794.69
87,130,1765.32
87,140,1736.43
87,150,1708.02
87,160,1680.07
87,170,1652.57
87,180,1625.53
87,190,1598.93
87,200,1572.77
87,210,1547.03
87,220,1521.71
87,230,1496.81
87,240,1472.32
87,250,1448.22
87,260,1424.53
87,270,1401.21
87,280,1378.28
87,290,1355.73
87,300,1333.55
87,310,1311.72
87,320,1290.26
87,330,1269.14
87,340,1248.38
87,350,1227.95
87,360,1207.85
87,370,1188.09
87,380,1168.64
87,390,1149.52
87,400,1130.71
87,410,1112.21
87,420,1094.01
87,430,1076.1
87,440,1058.49
87,450,1041.17
87,460,1024.14
87,470,1007.38
87,480,990.891
87,490,974.676
87,500,958.727
87,510,943.038
87,520,927.606
87,530,912.426
87,540,897.495
87,550,882.809
87,560,868.362
87,570,854.152
87,580,840.175
87,590,826.426
87,600,812.902
87,610,799.6
87,620,786.515
87,630,773.644
87,640,760.984
87,650,748.532
87,660,736.282
87,670,724.234
87,680,712.382
87,690,700.725
87,700,689.258
87,710,677.979
87,720,666.884
87,730,655.971
87,740,645.237
87,750,634.678
87,760,624.292
87,770,614.076
87,780,604.027
87,790,594.143
87,800,584.42
87,810,574.857
87,820,565.45
87,830,556.197
87,840,547.095
87,850,538.142
87,860,529.336
87,870,520.674
87,880,512.154
87,890,503.773
87,900,495.529
87,910,487.42
87,920,479.444
87,930,471.598
87,940,463.881
87,950,456.29
87,960,448.823
87,970,441.478
87,980,434.254
87,990,427.148
87,1000,420.158
88,50,2015.05
88,60,1982.2
88,70,1949.88
88,80,1918.09
88,90,1886.82
88,100,1856.06
88,110,1825.81
88,120,1796.04
